"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.040318494E2,5.773727115E-2,4.009845078E-2,5.596953681E-3,7.051811204E-2
1.040418454E2,9.084321946E-2,4.056038082E-2,1.198094487E-2,1.002056787E-1
1.040518414E2,1.130136685E-1,4.301913500E-2,2.075527668E-2,1.226927739E-1
1.040618364E2,1.266577077E-1,4.179121971E-2,1.970160842E-2,1.348214906E-1
1.040718324E2,1.378624347E-1,4.869210362E-2,2.112014294E-2,1.477262072E-1
1.040818284E2,1.643584711E-1,3.468100548E-2,2.907469283E-2,1.704752678E-1
1.040918244E2,1.774079947E-1,4.091881514E-2,2.473255048E-2,1.837379794E-1
1.041018194E2,1.990596130E-1,4.898738801E-2,1.749019603E-2,2.057435313E-1
1.041118154E2,2.191796628E-1,4.751798272E-2,2.376542330E-2,2.255271128E-1
1.041218114E2,2.323581539E-1,4.429031968E-2,2.696853260E-2,2.380740344E-1
1.041318074E2,2.569010742E-1,4.078842223E-2,2.127333999E-2,2.609873796E-1
1.041418024E2,2.782784215E-1,4.209936798E-2,3.337590238E-2,2.834169853E-1
1.041517984E2,2.922719780E-1,4.357637465E-2,3.054234167E-2,2.970768322E-1
1.041617944E2,3.006881679E-1,3.758356333E-2,2.848295232E-2,3.043635607E-1
1.041717894E2,3.184757634E-1,4.178186417E-2,3.874013345E-2,3.235325856E-1
1.041817854E2,3.308725914E-1,4.404356718E-2,4.042063236E-2,3.362295869E-1
1.041917814E2,3.537645869E-1,3.686727941E-2,3.753210783E-2,3.576551948E-1
1.042017774E2,3.632344450E-1,4.256246746E-2,4.502823830E-2,3.684811636E-1
1.042117724E2,3.806792475E-1,3.715788603E-2,5.842303535E-2,3.869246038E-1
1.042217684E2,4.018698493E-1,4.073345840E-2,5.833181878E-2,4.081190899E-1
1.042317644E2,4.129106350E-1,3.874715924E-2,5.148122549E-2,4.179077068E-1
1.042417604E2,4.202319337E-1,3.164747000E-2,5.003579378E-2,4.243819284E-1
1.042517554E2,4.322742013E-1,3.619835794E-2,5.554621438E-2,4.373290388E-1
1.042617514E2,4.494760519E-1,3.458277225E-2,5.058192372E-2,4.536333546E-1
1.042717474E2,4.497876354E-1,3.218424439E-2,5.268809994E-2,4.540052626E-1
1.042817424E2,4.645335093E-1,3.602878869E-2,6.000646591E-2,4.697767883E-1
1.042917384E2,4.822906262E-1,3.893310070E-2,5.286701560E-2,4.867391044E-1
1.043017344E2,4.841043594E-1,3.743445933E-2,5.649112443E-2,4.888247300E-1
1.043117304E2,4.844214977E-1,3.485174417E-2,5.004048526E-2,4.882446945E-1
1.043217254E2,4.849874351E-1,3.355249286E-2,4.781384270E-2,4.884923188E-1
1.043317214E2,5.067634895E-1,3.279644787E-2,5.608532766E-2,5.109113477E-1
1.043417174E2,5.031077372E-1,3.301104069E-2,5.539653480E-2,5.072237180E-1
1.043517134E2,5.112841181E-1,3.450617373E-2,5.875165800E-2,5.158041128E-1
1.043617084E2,5.212797140E-1,3.355132341E-2,6.267630458E-2,5.261050757E-1
1.043717044E2,5.189373194E-1,2.848061800E-2,5.920305848E-2,5.230794291E-1
1.043817004E2,5.256618366E-1,2.168673813E-2,6.093033055E-2,5.296255151E-1
1.043916964E2,5.380506248E-1,2.665570199E-2,5.302606900E-2,5.413139249E-1
1.044016914E2,5.247831463E-1,2.541141450E-2,6.461992820E-2,5.293569927E-1
1.044116874E2,5.257598506E-1,2.648905635E-2,6.172554731E-2,5.300331440E-1
1.044216834E2,5.165296552E-1,2.181537688E-2,7.414738138E-2,5.222802213E-1
1.044316784E2,5.187173910E-1,3.008333981E-2,6.676234801E-2,5.238606209E-1
1.044416744E2,5.183115211E-1,3.004299402E-2,7.030692101E-2,5.239202969E-1
1.044516704E2,5.222418002E-1,2.693578362E-2,6.160861214E-2,5.265526141E-1
1.044616664E2,5.247069863E-1,3.813027799E-2,5.977024297E-2,5.294750434E-1
1.044716614E2,5.202620061E-1,2.530031741E-2,4.962414980E-2,5.232353364E-1
1.044816574E2,5.051560168E-1,2.183174908E-2,5.986262441E-2,5.091588754E-1
1.044916534E2,4.988555688E-1,2.188846707E-2,6.445035438E-2,5.034777371E-1
1.045016494E2,4.943146943E-1,2.922087550E-2,5.202035248E-2,4.979025945E-1
1.045116444E2,4.900802138E-1,2.722405136E-2,5.953050713E-2,4.944326508E-1
1.045216404E2,4.764700153E-1,3.279235482E-2,5.097485662E-2,4.803097439E-1
1.045316364E2,4.683195814E-1,3.845947623E-2,5.210103035E-2,4.727757175E-1
1.045416324E2,4.646629521E-1,3.194626272E-2,4.745717625E-2,4.681713429E-1
1.045516274E2,4.422938439E-1,2.149962723E-2,4.715662936E-2,4.453199142E-1
1.045616234E2,4.336855730E-1,2.433611155E-2,4.592403630E-2,4.367887815E-1
1.045716194E2,4.186165673E-1,3.222400546E-2,4.695665459E-2,4.224726552E-1
1.045816144E2,4.076827126E-1,3.454768896E-2,3.827120046E-2,4.109299475E-1
1.045916104E2,3.865266093E-1,3.129956067E-2,4.720340709E-2,3.906541230E-1
1.046016064E2,3.831291577E-1,3.072828770E-2,5.252202988E-2,3.879313635E-1
1.046116024E2,3.629770944E-1,3.387642860E-2,3.971663217E-2,3.667115956E-1
1.046215974E2,3.507961748E-1,2.743805945E-2,3.965231279E-2,3.540947744E-1
1.046315934E2,3.390720689E-1,3.386707306E-2,4.437802335E-2,3.436368075E-1
1.046415894E2,3.223808994E-1,3.700644314E-2,3.954588433E-2,3.268987582E-1
1.046515854E2,3.066124206E-1,3.639540911E-2,4.870262404E-2,3.125823857E-1
1.046615804E2,2.885191619E-1,3.833668470E-2,3.057859898E-2,2.926568962E-1
1.046715764E2,2.632371536E-1,3.744849265E-2,3.775547375E-2,2.685547699E-1
1.046815724E2,2.517478500E-1,3.672870040E-2,3.018098374E-2,2.561969343E-1
1.046915684E2,2.362898583E-1,4.516389370E-2,2.540263911E-2,2.419048749E-1
1.047015634E2,2.186231175E-1,3.640885770E-2,1.299250861E-2,2.220145889E-1
1.047115594E2,1.938477704E-1,4.279460192E-2,2.061611295E-2,1.995829656E-1
1.047215554E2,1.739310210E-1,3.394484103E-2,2.455479970E-2,1.789055351E-1
1.047315504E2,1.502703725E-1,3.845245957E-2,2.472670555E-2,1.570706416E-1
1.047415464E2,1.448561797E-1,3.926288366E-2,1.151784768E-2,1.505242427E-1
1.047515424E2,1.202555913E-1,4.520248532E-2,1.569158792E-2,1.294252597E-1
1.047615384E2,1.042089312E-1,4.834711790E-2,3.503651619E-3,1.149313740E-1
1.047715334E2,8.232251063E-2,3.746369541E-2,-9.706377983E-5,9.044630259E-2
1.047815294E2,6.286021778E-2,3.531835198E-2,8.139335609E-4,7.210724967E-2
1.047915251E2,3.014371231E-2,3.860974967E-2,1.167688966E-2,5.035579325E-2
1.048015211E2,1.484140277E-2,3.806654334E-2,8.742756844E-3,4.178234981E-2
1.048115161E2,2.065528929E-3,3.742685795E-2,5.668290854E-3,3.790996738E-2
1.048215121E2,-1.014038756E-2,3.714151382E-2,1.526123285E-3,3.853113756E-2
1.048315081E2,-3.770929674E-2,3.167378247E-2,-8.577863935E-4,4.925398820E-2
1.048415041E2,-5.573098183E-2,3.778821588E-2,-3.589020967E-3,6.742976098E-2
1.048514991E2,-8.310151507E-2,2.898932576E-2,-7.308962464E-5,8.801277269E-2
1.048614951E2,-1.005921268E-1,3.656030059E-2,-8.724046324E-3,1.073850108E-1
1.048714911E2,-1.270022457E-1,4.583398461E-2,-5.762433310E-3,1.351426291E-1
1.048814861E2,-1.433911141E-1,3.061192811E-2,-1.263232698E-2,1.471654764E-1
1.048914821E2,-1.614300759E-1,2.756611347E-2,-1.231248200E-2,1.642289781E-1
1.049014781E2,-1.782457910E-1,2.636684954E-2,-1.891691550E-2,1.811756674E-1
1.049114741E2,-1.991823314E-1,2.731117487E-2,-1.733991802E-2,2.017924037E-1
1.049214691E2,-2.154943089E-1,3.503768563E-2,-2.095759034E-2,2.193277392E-1
1.049314651E2,-2.245960848E-1,3.202987790E-2,-3.005410373E-2,2.288505266E-1
1.049414611E2,-2.481043768E-1,2.771521747E-2,-2.704629600E-2,2.511083774E-1
1.049514571E2,-2.640592356E-1,2.792805612E-2,-3.103350779E-2,2.673393627E-1
1.049614521E2,-2.822699319E-1,2.173877835E-2,-3.006871720E-2,2.846981151E-1
1.049714481E2,-2.978578962E-1,2.276437998E-2,-4.069194317E-2,3.014852859E-1
1.049814441E2,-3.150114343E-1,2.276905775E-2,-3.552592814E-2,3.178249916E-1
1.049914401E2,-3.321810521E-1,1.381404698E-2,-4.197364827E-2,3.351072462E-1
1.050014351E2,-3.417633229E-1,1.864794016E-2,-3.753268798E-2,3.443234196E-1
1.050114311E2,-3.590550014E-1,1.916191041E-2,-3.141591569E-2,3.609357735E-1
1.050214271E2,-3.756555025E-1,6.666995287E-3,-3.836708566E-2,3.776685566E-1
1.050314221E2,-3.823739898E-1,6.154194474E-3,-3.585103333E-2,3.841002978E-1
1.050414181E2,-4.032090810E-1,1.881926358E-2,-3.777418713E-2,4.054116635E-1
1.050514141E2,-4.069824354E-1,1.246977210E-2,-4.354071120E-2,4.094948003E-1
1.050614101E2,-4.178145486E-1,2.794969082E-4,-4.572464168E-2,4.203091933E-1
1.050714051E2,-4.323840559E-1,5.146719217E-3,-4.100535850E-2,4.343545785E-1
1.050814011E2,-4.417887175E-1,6.864631176E-3,-4.090419710E-2,4.437313911E-1
1.050913971E2,-4.501998276E-1,2.579206824E-3,-4.315070192E-2,4.522704060E-1
1.051013931E2,-4.630296054E-1,-6.800311804E-4,-5.421947658E-2,4.661937683E-1
1.051113881E2,-4.681136498E-1,-9.606975317E-4,-5.149350921E-2,4.709383119E-1
1.051213841E2,-4.782914596E-1,-2.763394117E-3,-5.470421533E-2,4.814176023E-1
1.051313801E2,-4.748964931E-1,-2.047110200E-3,-6.431877832E-2,4.792366587E-1
1.051413751E2,-4.875985458E-1,-6.895036697E-3,-6.269559125E-2,4.916610830E-1
1.051513711E2,-4.848798829E-1,-1.132430255E-2,-5.818621854E-2,4.884898942E-1
1.051613671E2,-4.919342562E-1,-1.114362359E-2,-6.177114646E-2,4.959225417E-1
1.051713631E2,-4.916257060E-1,-1.100387514E-2,-6.025672674E-2,4.954268797E-1
1.051813581E2,-5.008789247E-1,-2.210832238E-3,-4.442948341E-2,5.028504390E-1
1.051913541E2,-5.015974014E-1,-1.530859530E-2,-4.199821115E-2,5.035853015E-1
1.052013501E2,-4.913293618E-1,-1.197568238E-2,-5.792250912E-2,4.948767278E-1
1.052113461E2,-4.966287299E-1,-1.466306269E-2,-5.139585614E-2,4.994963811E-1
1.052213411E2,-4.978145817E-1,-8.556230664E-3,-4.297411601E-2,4.997392735E-1
1.052313371E2,-4.969825229E-1,-8.918173313E-3,-4.846524079E-2,4.994197047E-1
1.052413331E2,-4.960696264E-1,-1.261244416E-2,-4.470664600E-2,4.982397336E-1
1.052513291E2,-4.845335085E-1,-1.394619405E-2,-4.845763941E-2,4.871502437E-1
1.052613241E2,-4.920128282E-1,-1.321763098E-2,-4.693911751E-2,4.944235124E-1
1.052713201E2,-4.753011204E-1,-1.372166097E-2,-5.583505313E-2,4.787661143E-1
1.052813161E2,-4.653227738E-1,-2.426594496E-3,-5.350787500E-2,4.683954151E-1
1.052913111E2,-4.671054071E-1,-1.166987300E-2,-5.392477691E-2,4.703525580E-1
1.053013071E2,-4.583775607E-1,-1.196164906E-2,-5.465100110E-2,4.617789526E-1
1.053113031E2,-4.484178521E-1,5.999243259E-4,-4.806879044E-2,4.509872931E-1
1.053212991E2,-4.478974864E-1,-6.465266347E-3,-4.993288735E-2,4.507185943E-1
1.053312941E2,-4.354180299E-1,-9.059675932E-3,-5.403821290E-2,4.388519875E-1
1.053412901E2,-4.292356591E-1,1.655346751E-3,-5.429900328E-2,4.326596503E-1
1.053512861E2,-4.180697796E-1,1.731945276E-3,-3.622934818E-2,4.196402101E-1
1.053612821E2,-3.903652333E-1,1.199263930E-3,-3.485408306E-2,3.919199672E-1
1.053712771E2,-3.879172599E-1,8.110088110E-4,-4.311151644E-2,3.903063683E-1
1.053812731E2,-3.800193161E-1,-1.072964072E-3,-4.345475713E-2,3.824972520E-1
1.053912691E2,-3.631613548E-1,1.006890535E-2,-3.938392103E-2,3.654293991E-1
1.054012651E2,-3.467110907E-1,5.198759437E-3,-3.934065620E-2,3.489746333E-1
1.054112601E2,-3.352664816E-1,1.067409217E-2,-3.230937024E-2,3.369887911E-1
1.054212561E2,-3.187739713E-1,1.002505124E-2,-2.503484925E-2,3.199126289E-1
1.054312521E2,-3.097980568E-1,2.057635188E-3,-1.527117312E-2,3.101810416E-1
1.054412471E2,-2.937616293E-1,8.034659028E-3,-1.158450365E-2,2.940997302E-1
1.054512431E2,-2.789626006E-1,1.897421479E-2,-2.662587663E-2,2.808720183E-1
1.054612391E2,-2.500313084E-1,1.407834113E-2,-2.464308580E-2,2.516369142E-1
1.054712351E2,-2.411513065E-1,1.520334542E-2,-1.197568009E-2,2.419266650E-1
1.054812301E2,-2.180730772E-1,1.441747963E-2,-1.505716274E-2,2.190672245E-1
1.054912261E2,-2.056367804E-1,2.235215127E-2,-1.512382557E-2,2.074001789E-1
1.055012221E2,-1.843657793E-1,1.775565505E-2,-1.835265120E-2,1.861258275E-1
1.055112181E2,-1.717780396E-1,2.862095118E-2,-1.884674549E-2,1.751629343E-1
1.055212131E2,-1.387433177E-1,3.115045667E-2,-2.310234676E-2,1.440617145E-1
1.055312091E2,-1.295074944E-1,2.474834025E-2,-1.711246019E-2,1.329567890E-1
1.055412051E2,-1.054213513E-1,2.633176625E-2,-8.272055984E-3,1.089745390E-1
1.055512011E2,-8.982653484E-2,3.590131938E-2,-2.072253798E-3,9.675745620E-2
1.055611961E2,-7.555464174E-2,4.163276017E-2,-3.444595312E-3,8.633455765E-2
1.055711921E2,-5.113110518E-2,3.125219822E-2,-5.257231593E-3,6.015586667E-2
1.055811881E2,-3.209213248E-2,3.918920875E-2,6.314408183E-3,5.104479209E-2
1.055911831E2,-1.852880314E-2,4.299106836E-2,1.679086447E-2,4.973410937E-2
1.056011791E2,1.293345630E-2,2.558975458E-2,8.403618336E-3,2.987859824E-2
1.056111751E2,3.406586012E-2,4.282149911E-2,1.285100942E-2,5.620775796E-2
1.056211711E2,4.878430691E-2,4.364595652E-2,1.397952204E-2,6.693508166E-2
1.056311661E2,6.387293726E-2,3.943303764E-2,1.266389966E-2,7.612549459E-2
1.056411621E2,8.417969596E-2,4.021130204E-2,2.188378702E-2,9.582311912E-2
1.056511581E2,1.119177724E-1,4.897393942E-2,2.023487449E-2,1.238284485E-1
1.056611541E2,1.285389031E-1,4.236541629E-2,2.600958467E-2,1.378171855E-1
1.056711491E2,1.456621818E-1,4.508846462E-2,3.310576558E-2,1.560334341E-1
1.056811451E2,1.683562490E-1,5.025389493E-2,1.780477166E-2,1.765964055E-1
1.056911411E2,1.914678074E-1,4.003997862E-2,2.716733336E-2,1.974871772E-1
1.057011361E2,2.070177466E-1,4.317642510E-2,2.680597544E-2,2.131645172E-1
1.057111321E2,2.255754934E-1,3.842146933E-2,3.678132534E-2,2.317614688E-1
1.057211281E2,2.541903416E-1,5.210629284E-2,3.022776832E-2,2.612307667E-1
1.057311241E2,2.534360873E-1,4.246891201E-2,2.945475956E-2,2.586523568E-1
1.057411191E2,2.756467360E-1,4.182864189E-2,2.954246779E-2,2.803631854E-1
1.057511151E2,2.875597069E-1,4.375354528E-2,2.766200324E-2,2.921816972E-1
1.057611111E2,2.994723125E-1,3.775137842E-2,2.771697164E-2,3.031122944E-1
1.057711071E2,3.289714424E-1,3.834428608E-2,4.302848598E-2,3.339819528E-1
1.057811021E2,3.461005682E-1,3.983941913E-2,4.546443602E-2,3.513400028E-1
1.057910982E2,3.568495779E-1,4.148424089E-2,3.872610927E-2,3.613340214E-1
1.058010942E2,3.806186557E-1,3.668601573E-2,4.402368665E-2,3.849084434E-1
1.058110902E2,3.841382410E-1,4.325360835E-2,5.318510413E-2,3.902072758E-1
1.058210853E2,3.959329520E-1,5.010245204E-2,5.438495278E-2,4.027789484E-1
1.058310812E2,4.092398992E-1,4.689700842E-2,4.874238968E-2,4.147920504E-1
1.058410772E2,4.127282750E-1,3.229007900E-2,6.461758474E-2,4.190020411E-1
1.058510722E2,4.297870881E-1,3.607030392E-2,5.475684484E-2,4.347600717E-1
1.058610683E2,4.469963939E-1,3.742042601E-2,5.604440172E-2,4.520476075E-1
1.058710643E2,4.602844108E-1,4.127549529E-2,6.137706240E-2,4.661893919E-1
1.058810602E2,4.648869004E-1,3.026986599E-2,5.594382504E-2,4.692182930E-1
1.058910552E2,4.809017663E-1,2.400398970E-2,6.047074854E-2,4.852828163E-1
1.059010512E2,4.821585522E-1,3.744381487E-2,6.199218948E-2,4.875673700E-1
1.059110472E2,4.909512296E-1,3.033243120E-2,5.326579571E-2,4.947629849E-1
1.059210433E2,5.023608284E-1,2.975063324E-2,5.125200550E-2,5.058441165E-1
1.059310382E2,5.064452548E-1,3.435706973E-2,5.690158526E-2,5.107886008E-1
1.059410342E2,5.056267907E-1,3.155391455E-2,6.597178618E-2,5.108878327E-1
1.059510302E2,5.108992982E-1,2.957697093E-2,6.266811848E-2,5.155775239E-1
1.059610262E2,5.143444046E-1,3.187083364E-2,6.436849792E-2,5.193353638E-1
1.059710213E2,5.233330368E-1,3.154865205E-2,5.450891832E-2,5.271091036E-1
1.059810172E2,5.214129574E-1,3.940204740E-2,6.051401337E-2,5.263895319E-1
1.059910132E2,5.261149228E-1,2.952376127E-2,6.141447544E-2,5.305094742E-1
1.060010082E2,5.186467858E-1,2.539445758E-2,6.797622541E-2,5.236985146E-1
1.060110042E2,5.233700205E-1,2.314327955E-2,5.560235222E-2,5.268238902E-1
1.060210003E2,5.306039033E-1,2.589497924E-2,5.779856185E-2,5.343704014E-1
1.060309962E2,5.235764272E-1,3.187609613E-2,6.571920017E-2,5.286467383E-1
1.060409912E2,5.073743773E-1,3.330340147E-2,6.755988996E-2,5.129349023E-1
1.060509872E2,5.186828193E-1,2.612419009E-2,6.418839455E-2,5.232919743E-1
1.060609832E2,5.095325846E-1,3.130248427E-2,6.174075464E-2,5.142132059E-1
1.060709793E2,5.022534589E-1,2.652706325E-2,5.762549340E-2,5.062439329E-1
1.060809742E2,5.016409631E-1,2.752869129E-2,6.104025364E-2,5.060903055E-1
1.060909702E2,4.908280727E-1,2.247552752E-2,5.621746103E-2,4.945480251E-1
1.061009662E2,4.776024748E-1,3.098965824E-2,5.454631766E-2,4.817050795E-1
1.061109622E2,4.855432861E-1,3.345835268E-2,5.324357629E-2,4.895984298E-1
1.061209573E2,4.666840421E-1,2.898289382E-2,4.372313063E-2,4.696229503E-1
1.061309532E2,4.652907968E-1,3.388870776E-2,5.431128700E-2,4.696740210E-1
1.061409492E2,4.450527064E-1,3.111946642E-2,6.040642003E-2,4.502102489E-1
1.061509442E2,4.351174099E-1,3.024296880E-2,5.586781124E-2,4.397306106E-1
1.061609402E2,4.320166314E-1,3.201993763E-2,4.938558797E-2,4.360075487E-1
1.061709363E2,4.093385710E-1,2.853733599E-2,4.181226969E-2,4.124569203E-1
1.061809322E2,3.966583722E-1,2.816428363E-2,5.347045282E-2,4.012358165E-1
1.061909272E2,3.831530582E-1,2.372741640E-2,4.934933523E-2,3.870460091E-1
1.062009232E2,3.706167009E-1,3.678483367E-2,5.339560390E-2,3.762458684E-1
1.062109192E2,3.613153888E-1,3.335895002E-2,4.654500604E-2,3.658251869E-1
1.062209153E2,3.444143043E-1,2.977753043E-2,4.680813074E-2,3.488537164E-1
1.062309102E2,3.274161926E-1,4.385704100E-2,3.550546745E-2,3.322430458E-1
1.062409062E2,3.198524903E-1,3.054117680E-2,3.928159475E-2,3.236995871E-1
1.062509022E2,2.895804316E-1,3.174862683E-2,3.074816823E-2,2.929338688E-1
1.062608972E2,2.784117381E-1,4.494053006E-2,3.731575628E-2,2.844735713E-1
1.062708933E2,2.605487135E-1,3.777710617E-2,3.627963424E-2,2.657610839E-1
1.062808892E2,2.397206755E-1,4.351556361E-2,2.391978065E-2,2.448096454E-1
1.062908852E2,2.220113231E-1,4.193681538E-2,2.698723912E-2,2.275434797E-1
1.063008802E2,2.076885318E-1,3.186147809E-2,2.498047014E-2,2.115979771E-1
1.063108762E2,1.939911734E-1,4.336821377E-2,3.337473750E-2,2.015620262E-1
1.063208723E2,1.794413639E-1,4.083461523E-2,2.584118257E-2,1.858344306E-1
1.063308682E2,1.467017802E-1,3.205326676E-2,2.006530295E-2,1.514973287E-1
1.063408632E2,1.301957117E-1,4.576615691E-2,1.830178499E-2,1.392135762E-1
1.063508592E2,1.137229358E-1,3.377410233E-2,1.513610244E-2,1.195938866E-1
1.063608552E2,9.272412255E-2,3.843842626E-2,1.090154886E-2,1.009659313E-1
1.063708513E2,6.638329312E-2,3.582296669E-2,8.471446037E-3,7.590646841E-2
1.063808462E2,5.655690104E-2,3.415124774E-2,9.535639286E-3,6.675267181E-2
1.063908422E2,2.850122944E-2,4.615265787E-2,2.482727766E-3,5.430056947E-2
1.064008382E2,5.197589993E-3,4.727766216E-2,9.260820150E-3,4.845570215E-2
1.064108332E2,-1.257752532E-2,3.828172088E-2,7.335916187E-3,4.095729438E-2
1.064208293E2,-2.466852576E-2,3.951782227E-2,1.820822954E-3,4.662091629E-2
1.064308252E2,-5.125934193E-2,3.661935747E-2,5.154320598E-3,6.320652258E-2
1.064408212E2,-6.848405153E-2,3.153227985E-2,-3.244619966E-3,7.546441244E-2
1.064508162E2,-9.723597120E-2,3.982070804E-2,2.730064417E-3,1.051093532E-1
1.064608122E2,-1.053592247E-1,3.588904023E-2,-8.443379973E-3,1.116238330E-1
1.064708083E2,-1.209245127E-1,3.545459211E-2,-1.286504502E-2,1.266699462E-1
1.064808042E2,-1.453158805E-1,2.384553015E-2,-1.705691392E-2,1.482438961E-1
1.064907992E2,-1.602002603E-1,2.501088023E-2,-1.485309492E-2,1.628197837E-1
1.065007952E2,-1.812549144E-1,2.936764061E-2,-1.280540228E-2,1.840646100E-1
1.065107912E2,-2.142210777E-1,3.107736647E-2,-1.596816351E-2,2.170517337E-1
1.065207873E2,-2.129022382E-1,2.504654825E-2,-1.802112321E-2,2.151265988E-1
1.065307822E2,-2.383895203E-1,2.250008583E-2,-2.527400265E-2,2.407791363E-1
1.065407782E2,-2.593762006E-1,3.181703925E-2,-2.464952002E-2,2.624803540E-1
1.065507742E2,-2.768733904E-1,2.410514653E-2,-1.805151959E-2,2.785063550E-1
1.065607692E2,-2.925398353E-1,2.525587857E-2,-3.109607299E-2,2.952700127E-1
1.065707653E2,-2.996749185E-1,2.299417555E-2,-3.494413018E-2,3.025803713E-1
1.065807612E2,-3.155511323E-1,1.776442587E-2,-3.112590065E-2,3.175797752E-1
1.065907572E2,-3.428168450E-1,2.004133165E-2,-3.052831292E-2,3.447564678E-1
1.066007522E2,-3.534291029E-1,1.186049223E-2,-2.923841715E-2,3.548347321E-1
1.066107482E2,-3.584742267E-1,1.431807697E-2,-3.537565470E-2,3.604999522E-1
1.066207443E2,-3.806081672E-1,1.379065812E-2,-4.134566645E-2,3.830955799E-1
1.066307402E2,-3.811058749E-1,1.072203934E-2,-4.115972499E-2,3.834719977E-1
1.066407352E2,-4.049765481E-1,8.257437944E-3,-3.422492723E-2,4.065040411E-1
1.066507312E2,-4.060273293E-1,8.043429852E-3,-4.053290347E-2,4.081247422E-1
1.066607272E2,-4.256471863E-1,3.742218018E-5,-4.408332825E-2,4.279239050E-1
1.066707233E2,-4.299324645E-1,3.697194457E-3,-5.261032283E-2,4.331552139E-1
1.066807182E2,-4.487837781E-1,6.743593812E-3,-4.689818243E-2,4.512779577E-1
1.066907142E2,-4.497915458E-1,-1.295158267E-3,-5.523514251E-2,4.531721892E-1
1.067007102E2,-4.611846993E-1,-1.572901011E-3,-4.135502199E-2,4.630378372E-1
1.067107062E2,-4.602463673E-1,-7.542908192E-5,-4.644970099E-2,4.625843697E-1
1.067207013E2,-4.731668136E-1,-3.539904356E-3,-5.318920175E-2,4.761601155E-1
1.067306972E2,-4.815094382E-1,-2.986757755E-3,-4.348106503E-2,4.834778824E-1
1.067406932E2,-4.798707560E-1,-2.311404347E-3,-4.824186802E-2,4.822950993E-1
1.067506882E2,-4.816000700E-1,-6.753534079E-3,-5.022933662E-2,4.842594593E-1
1.067606842E2,-4.879204350E-1,-8.984246850E-3,-4.945106308E-2,4.905022683E-1
1.067706803E2,-4.915957390E-1,-1.678735614E-2,-5.523689210E-2,4.949740399E-1
1.067806762E2,-4.991278298E-1,-6.063562632E-3,-4.938909173E-2,5.016020730E-1
1.067906706E2,-4.931358590E-1,-5.101110935E-3,-5.173790912E-2,4.958687407E-1
1.068006666E2,-4.992293156E-1,-7.767441273E-3,-5.454750995E-2,5.022605633E-1
1.068106626E2,-4.905433863E-1,-7.479173541E-3,-5.548364460E-2,4.937278468E-1
1.068206586E2,-4.973711435E-1,-1.516299963E-2,-3.964294354E-2,4.991788597E-1
1.068306536E2,-4.860925954E-1,-1.673823953E-2,-4.143979291E-2,4.881428443E-1
1.068406496E2,-4.904777513E-1,-3.382029533E-3,-4.898621857E-2,4.929295206E-1
1.068506456E2,-4.869091591E-1,-9.519267082E-3,-4.613101403E-2,4.891821911E-1
1.068606406E2,-4.844512820E-1,-6.706756353E-3,-4.719930033E-2,4.867913302E-1
1.068706366E2,-4.695492509E-1,-4.075509310E-3,-5.509480476E-2,4.727880564E-1
1.068806326E2,-4.668110364E-1,-7.460462451E-3,-4.835296968E-2,4.693678854E-1
1.068906286E2,-4.592327160E-1,-2.000098586E-2,-4.369390368E-2,4.617400611E-1
1.069006236E2,-4.495889032E-1,-8.616456985E-3,-4.982178569E-2,4.524230714E-1
1.069106196E2,-4.450126895E-1,-5.485273004E-3,-4.275366684E-2,4.470953568E-1
1.069206156E2,-4.323612517E-1,-4.924525023E-3,-4.089542627E-2,4.343189367E-1
1.069306116E2,-4.115546657E-1,-5.273603797E-3,-4.240225375E-2,4.137668485E-1
1.069406066E2,-4.185403343E-1,-1.267559409E-2,-5.161103368E-2,4.219009136E-1
